Customer_id,Gender,Age,sales_date,sales_time,store_id,item_code,sales_amount,sales_quantity
2460,M,57,27/1/2021,08:20:04,8653,3001318,25.7,1
2461,F,63,28/1/2021,17:07:18,8653,3001318,25.7,1
2462,M,43,29/1/2021,17:45:27,4234,3001318,25.7,1
2463,F,63,29/1/2021,12:46:14,4446,3001318,25.7,1
2464,F,46,30/1/2021,01:08:57,4234,3001318,25.7,1
2465,M,36,30/1/2021,06:38:42,4234,3001318,25.7,1
2466,M,27,30/1/2021,19:22:10,4446,3001318,25.7,1
2467,M,38,31/1/2021,09:24:05,8653,3001318,25.7,1
2468,F,22,31/1/2021,12:54:43,8653,3001318,25.7,1
2469,M,24,31/1/2021,19:43:57,8653,3001318,25.7,1
2470,F,70,1/2/2021,07:51:21,4234,3001318,25.7,1
2471,M,40,1/2/2021,06:45:50,4446,3001318,25.7,1
2472,F,28,3/2/2021,20:52:14,4234,3001318,25.7,1
2473,M,28,4/2/2021,07:45:07,2512,3001318,25.7,1
2474,M,69,4/2/2021,18:31:51,8653,3001318,25.7,1
2475,F,45,5/2/2021,14:01:00,4446,3001318,25.7,1
2476,F,46,5/2/2021,08:29:35,8653,3001318,25.7,1
2477,F,32,6/2/2021,06:47:49,4234,3001318,25.7,1
2478,F,25,6/2/2021,07:44:19,4234,3001318,25.7,1
2479,M,35,6/2/2021,19:11:54,4446,3001318,25.7,1
2480,F,66,6/2/2021,19:33:14,8653,3001318,25.7,1
2481,M,20,7/2/2021,08:14:42,4446,3001318,25.7,1
2482,F,41,7/2/2021,08:43:28,8653,3001318,25.7,1
2483,M,29,8/2/2021,06:39:13,4234,3001318,25.7,1
2484,M,36,8/2/2021,16:41:52,8653,3001318,25.7,1
2485,F,55,9/2/2021,08:10:17,4234,3001318,25.7,1
2486,M,26,9/2/2021,15:35:48,4234,3001318,25.7,1
2487,F,7,9/2/2021,14:01:15,8653,3001318,25.7,1
2488,F,28,10/2/2021,18:02:37,4234,3001318,25.7,1
2489,M,30,11/2/2021,09:10:42,2512,3001318,25.7,1
2490,F,39,11/2/2021,18:32:05,8653,3001318,25.7,1
2491,F,51,12/2/2021,06:43:50,4234,3001318,25.7,1
2492,M,24,12/2/2021,09:49:31,4234,3001318,25.7,1
2493,M,26,12/2/2021,14:57:19,4234,3001318,25.7,1
2494,F,36,12/2/2021,08:10:38,4446,3001318,25.7,1
2495,F,50,12/2/2021,15:47:30,8653,3001318,25.7,1
2496,F,46,12/2/2021,18:56:15,8653,3001318,25.7,1
2497,M,16,12/2/2021,23:30:00,8653,3001318,25.7,1
2498,M,71,14/2/2021,21:57:17,2512,3001318,25.7,1
2499,M,54,14/2/2021,06:50:18,4234,3001318,25.7,1
2500,M,17,14/2/2021,08:18:24,4446,3001318,25.7,1
2501,F,61,15/2/2021,06:34:16,4234,3001318,25.7,1
2502,F,8,16/2/2021,07:45:52,4234,3001318,25.7,1
2503,M,37,16/2/2021,16:17:29,4446,3001318,25.7,1
2504,M,54,16/2/2021,17:49:11,8653,3001318,25.7,1
2505,M,73,17/2/2021,08:19:56,4446,3001318,25.7,1
2506,F,49,18/2/2021,07:55:44,4234,3001318,25.7,1
2507,M,15,18/2/2021,14:44:44,8653,3001318,25.7,1
2508,M,22,18/2/2021,21:28:55,8653,3001318,25.7,1
2509,M,21,19/2/2021,08:24:40,4234,3001318,25.7,1
2510,F,66,19/2/2021,08:53:32,4234,3001318,25.7,1
2511,M,34,19/2/2021,09:29:57,4446,3001318,25.7,1
2512,F,38,19/2/2021,20:11:22,8653,3001318,25.7,1
2513,M,41,19/2/2021,21:20:24,8653,3001318,25.7,1
2514,M,54,20/2/2021,06:52:08,4234,3001318,25.7,1
2515,F,63,20/2/2021,08:20:15,4446,3001318,25.7,1
2516,F,35,20/2/2021,09:12:37,4446,3001318,25.7,1
2517,M,49,20/2/2021,12:59:01,8653,3001318,25.7,1
2518,F,51,20/2/2021,19:46:20,8653,3001318,25.7,1
2519,M,47,20/2/2021,20:44:11,8653,3001318,25.7,1
2520,M,25,21/2/2021,21:30:00,8653,3001318,25.7,1
2521,F,22,21/2/2021,22:13:32,8653,3001318,25.7,1
2522,M,25,22/2/2021,07:58:02,4234,3001318,25.7,1
2523,F,58,22/2/2021,08:08:35,4446,3001318,25.7,1
2524,F,32,24/2/2021,03:38:15,2512,3001318,25.7,1
2525,F,34,24/2/2021,00:07:02,8653,3001318,25.7,1
2526,M,35,24/2/2021,00:08:16,8653,3001318,25.7,1
2527,M,50,24/2/2021,06:18:01,8653,3001318,25.7,1
2528,M,68,25/2/2021,06:41:29,4234,3001318,25.7,1
2529,F,28,28/2/2021,06:50:09,4234,3001318,25.7,1
2530,M,45,28/2/2021,07:43:03,4234,3001318,25.7,1
2531,F,44,28/2/2021,09:32:56,4446,3001318,25.7,1
2532,F,71,28/2/2021,09:53:38,4446,3001318,25.7,1
2533,M,40,28/2/2021,21:30:15,4446,3001318,25.7,1
2534,M,17,28/2/2021,11:01:14,8653,3001318,25.7,1
2535,M,28,4/1/2021,14:15:12,8653,3002701,7.48,1
2536,F,43,4/1/2021,15:56:05,8653,3002701,7.48,1
2537,F,41,4/1/2021,23:07:31,8653,3002701,7.48,1
2538,F,49,5/1/2021,00:43:12,8653,3002701,7.48,1
2539,F,70,6/1/2021,07:27:49,8653,3002701,7.48,1
2540,F,43,6/1/2021,16:01:12,8653,3002701,7.48,1
2541,M,57,7/1/2021,15:42:39,8653,3002701,7.48,1
2542,F,44,7/1/2021,21:51:57,8653,3002701,7.48,1
2543,M,65,9/1/2021,12:36:12,8653,3002701,7.48,1
2544,M,38,9/1/2021,13:32:00,8653,3002701,7.48,1
2545,M,72,9/1/2021,16:01:07,8653,3002701,7.48,1
2546,F,45,9/1/2021,17:31:02,8653,3002701,7.48,1
2547,M,9,9/1/2021,23:27:24,8653,3002701,7.48,1
2548,M,39,10/1/2021,07:42:09,8653,3002701,7.48,1
2549,M,44,10/1/2021,07:49:48,8653,3002701,7.48,1
2550,M,71,10/1/2021,18:52:48,8653,3002701,7.48,1
2551,F,50,10/1/2021,20:46:12,8653,3002701,7.48,1
2552,M,37,11/1/2021,01:50:48,8653,3002701,7.48,1
2553,F,30,11/1/2021,07:54:12,8653,3002701,7.48,1
2554,F,64,11/1/2021,08:32:11,8653,3002701,7.48,1
2555,M,63,11/1/2021,14:42:14,8653,3002701,7.48,1
2556,F,28,12/1/2021,08:58:11,8653,3002701,7.48,1
2557,F,6,13/1/2021,07:48:48,8653,3002701,7.48,1
2558,F,29,13/1/2021,16:30:06,8653,3002701,7.48,1
2559,M,45,13/1/2021,17:48:40,8653,3002701,7.48,1
2560,M,63,14/1/2021,03:01:15,8653,3002701,7.48,1
2561,F,60,14/1/2021,10:34:13,8653,3002701,7.48,1
2562,M,45,14/1/2021,17:59:17,8653,3002701,7.48,1
2563,M,4,16/1/2021,21:53:24,8653,3002701,7.48,1
2564,M,68,16/1/2021,23:43:35,8653,3002701,7.48,1
2565,F,39,17/1/2021,21:10:00,8653,3002701,7.48,1
2566,M,51,18/1/2021,07:23:00,8653,3002701,7.48,1
2567,F,24,18/1/2021,07:24:05,8653,3002701,7.48,1
2568,M,52,18/1/2021,15:36:47,8653,3002701,7.48,1
2569,M,60,18/1/2021,17:54:55,8653,3002701,7.48,1
2570,F,71,18/1/2021,21:31:07,8653,3002701,7.48,1
2571,M,67,18/1/2021,22:20:05,8653,3002701,7.48,1
2572,M,9,20/1/2021,07:25:28,8653,3002701,7.48,1
2573,M,45,20/1/2021,08:06:36,8653,3002701,7.48,1
2574,M,4,21/1/2021,07:34:02,8653,3002701,7.48,1
2575,M,66,21/1/2021,11:45:49,8653,3002701,7.48,1
2576,M,45,22/1/2021,07:23:59,8653,3002701,7.48,1
2577,M,21,22/1/2021,07:50:08,8653,3002701,7.48,1
2578,M,46,22/1/2021,12:23:38,8653,3002701,7.48,1
2579,F,23,22/1/2021,12:51:21,8653,3002701,7.48,1
2580,F,7,22/1/2021,20:16:46,8653,3002701,7.48,1
2581,M,15,22/1/2021,20:31:12,8653,3002701,7.48,1
2582,M,27,22/1/2021,22:17:41,8653,3002701,7.48,1
2583,M,16,24/1/2021,06:56:47,8653,3002701,7.48,1
2584,M,60,24/1/2021,10:53:20,8653,3002701,7.48,1
2585,F,59,24/1/2021,11:54:50,8653,3002701,7.48,1
2586,M,14,24/1/2021,17:58:58,8653,3002701,7.48,1
2587,F,53,24/1/2021,20:29:07,8653,3002701,7.48,1
2588,M,30,24/1/2021,20:38:31,8653,3002701,7.48,1
2589,F,62,25/1/2021,11:09:52,8653,3002701,7.48,1
2590,F,47,25/1/2021,20:46:27,8653,3002701,7.48,1
2591,M,18,25/1/2021,20:50:19,8653,3002701,7.48,1
2592,M,40,26/1/2021,08:24:43,8653,3002701,7.48,1
2593,M,29,26/1/2021,08:36:07,8653,3002701,7.48,1
2594,F,49,26/1/2021,14:06:33,8653,3002701,7.48,1
2595,F,57,26/1/2021,23:17:29,8653,3002701,7.48,1
2596,F,55,27/1/2021,07:44:26,8653,3002701,7.48,1
2597,M,26,27/1/2021,09:51:20,8653,3002701,7.48,1
2598,F,47,27/1/2021,13:00:37,8653,3002701,7.48,1
2599,M,57,27/1/2021,18:12:50,8653,3002701,7.48,1
2600,M,47,27/1/2021,21:21:41,8653,3002701,7.48,1
2601,F,71,27/1/2021,22:07:38,8653,3002701,7.48,1
2602,F,39,28/1/2021,08:02:42,8653,3002701,7.48,1
2603,F,49,28/1/2021,22:51:14,8653,3002701,7.48,1
2604,M,51,29/1/2021,07:28:38,8653,3002701,7.48,1
2605,M,25,29/1/2021,09:22:43,8653,3002701,7.48,1
2606,F,49,29/1/2021,18:12:43,8653,3002701,7.48,1
2607,F,55,29/1/2021,22:28:44,8653,3002701,7.48,1
2608,F,64,30/1/2021,06:47:21,8653,3002701,7.48,1
2609,F,19,30/1/2021,07:43:43,8653,3002701,7.48,1
2610,M,64,30/1/2021,07:44:03,8653,3002701,7.48,1
2611,F,63,30/1/2021,09:24:09,8653,3002701,7.48,1
2612,M,51,30/1/2021,14:09:33,8653,3002701,7.48,1
2613,F,34,30/1/2021,19:11:03,8653,3002701,7.48,1
2614,F,42,30/1/2021,20:44:55,8653,3002701,7.48,1
2615,M,54,30/1/2021,20:46:01,8653,3002701,7.48,1
2616,M,26,1/2/2021,17:59:12,8653,3002701,7.48,1
2617,F,18,15/2/2021,15:52:50,2512,100002,23.36,1
2618,M,8,15/2/2021,07:03:48,2512,3000317,23.36,1
2619,M,38,15/2/2021,00:11:02,2512,3002764,23.36,1
2620,F,58,15/2/2021,04:14:24,2512,3002764,23.36,1
2621,M,61,15/2/2021,13:54:57,2512,3002764,23.36,1
2622,F,66,15/2/2021,14:04:26,2512,3002764,23.36,1
2623,M,51,15/2/2021,18:07:52,2512,3002764,23.36,1
2624,M,69,15/2/2021,19:25:27,4234,100002,23.36,1
2625,M,19,15/2/2021,20:59:42,4234,3002764,23.36,1
2626,M,37,15/2/2021,07:50:44,4446,3002764,23.36,1
2627,M,67,15/2/2021,10:24:56,4446,3002764,23.36,1
2628,M,43,15/2/2021,00:10:11,8653,3002764,23.36,1
2629,F,6,15/2/2021,12:18:50,8653,3002764,23.36,1
2630,M,5,15/2/2021,13:23:51,8653,3002764,23.36,1
2631,M,9,15/2/2021,17:21:31,8653,3002764,23.36,1
2632,F,20,15/2/2021,17:35:11,8653,3002764,23.36,1
2633,M,54,16/2/2021,01:49:33,2512,3002764,23.36,1
2634,M,27,16/2/2021,09:17:26,2512,3002764,23.36,1
2635,M,69,16/2/2021,09:55:46,2512,3002764,23.36,1
2636,F,24,16/2/2021,21:12:29,2512,3002764,23.36,1
2637,F,9,16/2/2021,07:10:57,4234,100002,23.36,1
2638,M,46,16/2/2021,12:55:11,4234,3000317,23.36,1
2639,F,44,16/2/2021,17:16:09,4234,3002764,23.36,1
2640,F,73,16/2/2021,19:24:36,4234,3002764,23.36,1
2641,M,61,16/2/2021,16:15:35,4446,100002,23.36,1
2642,M,30,16/2/2021,21:00:28,4446,3002764,23.36,1
2643,F,10,16/2/2021,13:53:05,8653,3002764,23.36,1
2644,F,58,16/2/2021,16:46:24,8653,3002764,23.36,1
2645,F,49,16/2/2021,18:21:13,8653,3002764,23.36,1
2646,F,19,16/2/2021,21:52:55,8653,3002764,23.36,1
2647,M,26,16/2/2021,22:02:15,8653,3002764,23.36,1
2648,M,6,17/2/2021,07:11:27,2512,3000317,23.36,1
2649,F,71,17/2/2021,20:37:16,2512,3002764,23.36,1
2650,M,25,17/2/2021,21:29:40,2512,3002764,23.36,1
2651,F,54,17/2/2021,16:42:50,4234,100002,23.36,1
2652,F,46,17/2/2021,17:41:27,4234,3002764,23.36,1
2653,M,59,17/2/2021,11:11:17,4446,3002764,23.36,1
2654,F,32,17/2/2021,18:30:23,8653,3002764,23.36,1
2655,M,26,17/2/2021,21:39:28,8653,3002764,23.36,1
2656,M,26,18/2/2021,18:15:20,4234,100002,23.36,1
2657,F,40,18/2/2021,21:33:02,4234,3000317,23.36,1
2658,F,20,18/2/2021,10:44:28,4234,3002764,23.36,1
2659,F,12,18/2/2021,20:12:44,4446,100002,23.36,1
2660,M,44,18/2/2021,15:35:11,4446,3002764,23.36,1
2661,F,49,18/2/2021,01:39:14,8653,3002764,23.36,1
2662,M,50,18/2/2021,14:53:08,8653,3002764,23.36,1
2663,F,47,18/2/2021,22:21:20,8653,3002764,23.36,1
2664,F,70,19/2/2021,17:26:18,2512,3000317,23.36,1
2665,M,39,19/2/2021,14:25:58,2512,3002764,23.36,1
2666,M,22,1/1/2021,00:37:24,2512,100002,23.36,1
2667,F,27,26/1/2021,21:33:23,2512,1900020,14.02,1
2668,M,27,26/1/2021,22:42:03,2512,1900020,14.02,1
2669,M,14,26/1/2021,23:44:57,2512,1900020,14.02,1
2670,M,40,26/1/2021,02:47:11,4234,1900020,14.02,1
2671,F,13,26/1/2021,15:19:03,4234,1900020,14.02,1
2672,F,62,26/1/2021,17:27:37,4234,1900020,14.02,1
2673,M,36,26/1/2021,22:14:47,4234,1900020,14.02,1
2674,F,19,26/1/2021,07:37:19,4446,1900020,14.02,1
2675,F,42,27/1/2021,04:22:28,2512,1900020,14.02,1
2676,M,67,27/1/2021,10:22:31,2512,1900020,14.02,1
2677,F,11,27/1/2021,11:34:39,2512,1900020,14.02,1
2678,F,26,27/1/2021,14:18:52,2512,1900020,14.02,1
2679,M,72,27/1/2021,21:30:26,4234,1900020,14.02,1
2680,F,58,27/1/2021,01:03:35,4446,1900020,14.02,1
2681,F,47,27/1/2021,07:16:57,4446,1900020,14.02,1
2682,F,16,27/1/2021,08:18:59,4446,1900020,14.02,1
2683,M,27,27/1/2021,11:57:44,4446,1900020,14.02,1
2684,F,64,27/1/2021,11:59:49,4446,1900020,14.02,1
2685,F,20,28/1/2021,02:31:14,2512,1900020,14.02,1
2686,M,63,28/1/2021,19:57:51,2512,1900020,14.02,1
2687,M,62,28/1/2021,20:33:34,2512,1900020,14.02,1
2688,M,33,28/1/2021,21:51:20,2512,1900020,14.02,1
2689,F,64,28/1/2021,23:07:20,2512,1900020,14.02,1
2690,F,71,28/1/2021,23:20:47,2512,1900020,14.02,1
2691,M,10,28/1/2021,03:22:28,4234,1900020,14.02,1
2692,M,7,28/1/2021,15:33:58,4234,1900020,14.02,1
2693,F,57,28/1/2021,17:46:31,4234,1900020,14.02,1
2694,M,67,28/1/2021,01:59:46,4446,1900020,14.02,1
2695,F,37,28/1/2021,08:12:01,4446,1900020,14.02,1
2696,M,27,28/1/2021,08:55:15,4446,1900020,14.02,1
2697,M,50,28/1/2021,09:40:32,4446,1900020,14.02,1
2698,F,73,28/1/2021,15:36:45,4446,1900020,14.02,1
2699,F,26,28/1/2021,18:43:32,4446,1900020,14.02,1
2700,F,73,29/1/2021,04:49:31,2512,1900020,14.02,1
2701,M,34,29/1/2021,19:37:55,2512,1900020,14.02,1
2702,F,61,29/1/2021,22:35:06,2512,1900020,14.02,1
2703,F,18,29/1/2021,22:38:45,2512,1900020,14.02,1
2704,M,46,29/1/2021,23:54:26,2512,1900020,14.02,1
2705,F,67,29/1/2021,10:15:51,4234,1900020,14.02,1
2706,M,68,29/1/2021,19:11:18,4234,1900020,14.02,1
2707,F,46,29/1/2021,21:42:07,4234,1900020,14.02,1
2708,F,18,29/1/2021,08:24:17,4446,1900020,14.02,1
2709,M,56,30/1/2021,02:07:01,2512,1900020,14.02,1
2710,F,30,30/1/2021,09:51:32,2512,1900020,14.02,1
2711,F,73,30/1/2021,10:54:33,2512,1900020,14.02,1
2712,M,31,30/1/2021,19:53:10,2512,1900020,14.02,1
2713,F,19,30/1/2021,23:08:56,2512,1900020,14.02,1
2714,F,68,30/1/2021,01:52:02,4234,1900020,14.02,1
2715,F,9,30/1/2021,07:52:47,4446,1900020,14.02,1
2716,M,5,30/1/2021,08:04:20,4446,1900020,14.02,1
2717,M,51,31/1/2021,18:13:58,2512,1900020,14.02,1
2718,F,70,31/1/2021,19:03:07,2512,1900020,14.02,1
2719,F,44,31/1/2021,23:42:15,2512,1900020,14.02,1
2720,F,32,31/1/2021,00:55:57,4234,1900020,14.02,1
2721,F,12,31/1/2021,15:05:38,4234,1900020,14.02,1
2722,F,62,31/1/2021,16:57:40,4234,1900020,14.02,1
2723,F,70,31/1/2021,21:20:00,4234,1900020,14.02,1
2724,M,70,31/1/2021,08:00:34,4446,1900020,14.02,1
2725,F,43,1/2/2021,11:01:53,2512,1900020,14.02,1
2726,F,48,1/2/2021,12:37:24,2512,1900020,14.02,1
2727,M,15,1/2/2021,15:02:20,2512,1900020,14.02,1
2728,F,8,1/2/2021,17:36:28,2512,1900020,14.02,1
2729,F,70,1/2/2021,18:50:39,2512,1900020,14.02,1
2730,F,30,1/2/2021,19:27:12,2512,1900020,14.02,1
2731,F,24,1/2/2021,20:06:13,2512,1900020,14.02,1
2732,F,23,1/2/2021,21:03:49,2512,1900020,14.02,1
2733,M,71,1/2/2021,15:02:23,4234,1900020,14.02,1
2734,M,24,1/2/2021,16:33:25,4234,1900020,14.02,1
2735,F,10,1/2/2021,17:30:31,4234,1900020,14.02,1
2736,M,32,1/2/2021,19:27:20,4234,1900020,14.02,1
2737,F,60,1/2/2021,22:41:42,4234,1900020,14.02,1
2738,F,58,1/2/2021,23:21:04,4234,1900020,14.02,1
2739,F,47,1/2/2021,08:02:07,4446,1900020,14.02,1
2740,F,39,1/2/2021,13:26:37,4446,1900020,14.02,1
2741,F,15,1/2/2021,22:56:51,4446,1900020,14.02,1
2742,M,37,2/2/2021,10:43:19,2512,1900020,14.02,1
2743,F,61,2/2/2021,11:05:41,2512,1900020,14.02,1
2744,M,69,2/2/2021,11:24:47,2512,1900020,14.02,1
2745,F,69,2/2/2021,13:13:57,2512,1900020,14.02,1
2746,F,68,2/2/2021,16:06:46,2512,1900020,14.02,1
2747,M,39,2/2/2021,03:28:49,4234,1900020,14.02,1
2748,F,65,2/2/2021,07:20:58,4234,1900020,14.02,1
2749,F,18,2/2/2021,18:21:22,4234,1900020,14.02,1
2750,M,31,2/2/2021,19:18:06,4234,1900020,14.02,1
2751,F,36,2/2/2021,20:42:32,4234,1900020,14.02,1
2752,M,8,2/2/2021,00:52:29,4446,1900020,14.02,1
2753,M,43,2/2/2021,07:48:55,4446,1900020,14.02,1
2754,F,22,2/2/2021,08:55:10,4446,1900020,14.02,1
2755,M,71,3/2/2021,01:04:36,2512,1900020,14.02,1
2756,M,20,3/2/2021,08:42:27,2512,1900020,14.02,1
2757,F,63,3/2/2021,09:58:59,2512,1900020,14.02,1
2758,F,16,3/2/2021,10:54:21,2512,1900020,14.02,1
2759,F,35,3/2/2021,12:46:36,2512,1900020,14.02,1
2760,F,29,3/2/2021,12:57:49,2512,1900020,14.02,1
2761,F,33,3/2/2021,14:57:39,2512,1900020,14.02,1
2762,M,64,3/2/2021,18:44:20,2512,1900020,14.02,1
2763,M,48,3/2/2021,19:25:34,2512,1900020,14.02,1
2764,M,25,3/2/2021,23:08:44,2512,1900020,14.02,1
2765,F,23,3/2/2021,15:59:41,4234,1900020,14.02,1
2766,F,32,3/2/2021,23:47:04,4446,1900020,14.02,1
2767,F,43,4/2/2021,01:08:00,2512,1900020,14.02,1
2768,F,43,4/2/2021,01:26:45,2512,1900020,14.02,1
2769,M,45,4/2/2021,03:48:12,2512,1900020,14.02,1
2770,F,19,4/2/2021,10:32:17,2512,1900020,14.02,1
2771,M,17,4/2/2021,10:57:18,2512,1900020,14.02,1
2772,M,60,4/2/2021,11:42:55,2512,1900020,14.02,1
2773,M,46,4/2/2021,12:14:34,2512,1900020,14.02,1
2774,M,44,4/2/2021,15:46:12,2512,1900020,14.02,1
2775,M,65,4/2/2021,23:59:03,2512,1900020,14.02,1
2776,M,51,4/2/2021,03:14:24,4234,1900020,14.02,1
2777,M,31,4/2/2021,07:23:09,4234,1900020,14.02,1
2778,F,29,4/2/2021,17:52:38,4234,1900020,14.02,1
2779,M,15,4/2/2021,21:17:51,4234,1900020,14.02,1
2780,M,54,4/2/2021,23:38:30,4234,1900020,14.02,1
2781,F,28,4/2/2021,18:52:05,4446,1900020,14.02,1
2782,M,71,4/2/2021,19:42:31,4446,1900020,14.02,1
2783,M,71,5/2/2021,07:41:44,2512,1900020,14.02,1
2784,F,43,5/2/2021,07:49:11,2512,1900020,14.02,1
2785,F,22,5/2/2021,10:19:49,2512,1900020,14.02,1
2786,F,56,5/2/2021,19:28:10,2512,1900020,14.02,1
2787,M,30,5/2/2021,19:49:16,2512,1900020,14.02,1
2788,F,50,5/2/2021,20:56:06,2512,1900020,14.02,1
2789,M,35,5/2/2021,22:56:51,2512,1900020,14.02,1
2790,M,16,5/2/2021,07:35:43,4234,1900020,14.02,1
2791,M,50,5/2/2021,12:31:06,4234,1900020,14.02,1
2792,F,27,5/2/2021,16:56:40,4234,1900020,14.02,1
2793,M,47,5/2/2021,08:16:03,4446,1900020,14.02,1
2794,F,52,5/2/2021,10:00:49,4446,1900020,14.02,1
2795,F,42,5/2/2021,11:42:45,4446,1900020,14.02,1
2796,F,16,6/2/2021,17:48:56,2512,1900020,14.02,1
2797,F,38,6/2/2021,00:52:04,4234,1900020,14.02,1
2798,F,23,6/2/2021,03:21:43,4234,1900020,14.02,1
2799,M,73,6/2/2021,11:55:16,4234,1900020,14.02,1
2800,F,8,6/2/2021,21:05:02,4234,1900020,14.02,1
2801,M,68,6/2/2021,21:57:37,4234,1900020,14.02,1
2802,F,35,6/2/2021,05:57:00,4446,1900020,14.02,1
2803,F,61,6/2/2021,07:41:34,4446,1900020,14.02,1
2804,F,31,6/2/2021,08:17:54,4446,1900020,14.02,1
2805,M,66,6/2/2021,22:37:21,4446,1900020,14.02,1
2806,F,29,7/2/2021,00:53:20,2512,1900020,14.02,1
2807,M,40,7/2/2021,01:30:27,2512,1900020,14.02,1
2808,F,51,7/2/2021,13:35:02,2512,1900020,14.02,1
2809,F,16,7/2/2021,19:06:13,2512,1900020,14.02,1
2810,M,37,7/2/2021,20:50:25,2512,1900020,14.02,1
2811,F,12,7/2/2021,21:37:39,2512,1900020,14.02,1
2812,M,21,7/2/2021,23:18:16,2512,1900020,14.02,1
2813,F,37,8/2/2021,00:27:52,2512,1900020,14.02,1
2814,M,64,8/2/2021,09:34:27,2512,1900020,14.02,1
2815,F,64,8/2/2021,10:07:43,2512,1900020,14.02,1
2816,F,14,8/2/2021,10:23:57,2512,1900020,14.02,1
2817,F,52,8/2/2021,10:49:14,2512,1900020,14.02,1
2818,F,23,8/2/2021,11:08:38,2512,1900020,14.02,1
2819,M,49,8/2/2021,15:10:34,2512,1900020,14.02,1
2820,M,60,8/2/2021,17:49:38,2512,1900020,14.02,1
2821,M,15,8/2/2021,18:37:25,2512,1900020,14.02,1
2822,F,27,8/2/2021,19:26:22,2512,1900020,14.02,1
2823,M,22,8/2/2021,14:58:45,4234,1900020,14.02,1
2824,F,59,8/2/2021,18:03:54,4234,1900020,14.02,1
2825,M,11,8/2/2021,21:00:11,4234,1900020,14.02,1
2826,M,60,8/2/2021,22:22:04,4234,1900020,14.02,1
2827,F,32,28/2/2021,06:55:12,2512,1900020,14.02,1
2828,M,25,28/2/2021,09:29:30,2512,1900020,14.02,1
2829,M,43,28/2/2021,17:03:19,2512,1900020,14.02,1
2830,M,65,28/2/2021,17:28:57,2512,1900020,14.02,1
2831,M,63,28/2/2021,18:46:48,2512,1900020,14.02,1
2832,M,58,28/2/2021,19:32:57,2512,1900020,14.02,1
2833,M,64,28/2/2021,21:43:41,2512,1900020,14.02,1
2834,F,65,28/2/2021,03:19:30,4234,1900020,14.02,1
2835,M,67,28/2/2021,08:18:44,4234,1900020,14.02,1
2836,F,65,28/2/2021,08:24:22,4446,1900020,14.02,1
2837,M,71,28/2/2021,17:04:07,4446,1900020,14.02,1
2838,M,34,1/1/2021,15:01:36,2512,2200027,36.45,1
2839,M,21,1/1/2021,01:58:33,8653,2200027,42.06,1
2840,M,63,3/1/2021,07:05:08,4446,2200027,36.45,1
2841,F,23,3/1/2021,07:13:31,4446,2200027,36.45,1
2842,F,70,3/1/2021,10:44:59,4446,2200027,36.45,1
2843,M,20,3/1/2021,12:10:37,8653,2200027,42.06,1
2844,M,36,3/1/2021,13:20:06,8653,2200027,42.06,1
2845,M,16,5/1/2021,12:41:23,4446,2200027,36.45,1
2846,M,29,6/1/2021,14:17:43,2512,2200027,36.45,1
2847,M,14,6/1/2021,23:50:22,2512,2200027,36.45,1
2848,F,9,8/1/2021,12:27:44,8653,2200027,42.06,1
2849,F,37,9/1/2021,11:27:53,8653,2200027,42.06,1
2850,M,68,10/1/2021,01:29:23,8653,2200027,42.06,1
2851,F,37,11/1/2021,13:43:15,2512,2200027,36.45,1
2852,F,45,12/1/2021,15:47:21,2512,2200027,36.45,1
2853,M,70,12/1/2021,08:51:46,4234,2200027,36.45,1
2854,M,71,12/1/2021,10:52:00,8653,2200027,42.06,1
2855,M,26,12/1/2021,15:34:55,8653,2200027,42.06,1
2856,M,70,12/1/2021,15:41:45,8653,2200027,42.06,1
2857,F,68,12/1/2021,20:54:16,8653,2200027,42.06,1
2858,M,35,13/1/2021,03:27:26,4234,2200027,36.45,1
2859,F,64,14/1/2021,02:20:13,8653,2200027,42.06,1
2860,F,41,14/1/2021,11:39:45,8653,2200027,42.06,1
2861,M,22,15/1/2021,23:54:06,2512,2200027,36.45,1
2862,M,49,15/1/2021,06:08:15,4234,2200027,36.45,1
2863,F,26,15/1/2021,20:12:16,4446,2200027,36.45,1
2864,F,50,15/1/2021,21:27:45,4446,2200027,36.45,1
2865,M,65,17/1/2021,20:44:54,2512,2200027,36.45,1
2866,M,34,17/1/2021,09:19:20,4446,2200027,36.45,1
2867,M,27,17/1/2021,14:05:48,4446,2200027,36.45,1
2868,F,51,17/1/2021,10:26:32,8653,2200027,42.06,1
2869,M,21,19/1/2021,11:05:30,4234,2200027,36.45,1
2870,F,27,20/1/2021,07:34:23,4446,2200027,36.45,1
2871,F,30,20/1/2021,03:05:18,8653,2200027,42.06,1
2872,F,20,20/1/2021,10:33:12,8653,2200027,42.06,1
2873,F,46,22/1/2021,12:26:23,2512,2200027,36.45,1
2874,F,12,22/1/2021,20:20:54,2512,2200027,36.45,1
2875,F,16,22/1/2021,20:48:32,2512,2200027,36.45,1
2876,M,73,22/1/2021,08:06:44,4446,2200027,36.45,1
2877,F,54,22/1/2021,12:43:18,4446,2200027,36.45,1
2878,M,68,23/1/2021,18:26:46,4446,2200027,36.45,1
2879,F,13,23/1/2021,18:45:59,8653,2200027,42.06,1
2880,M,72,24/1/2021,19:09:26,8653,2200027,42.06,1
2881,F,30,27/1/2021,13:08:04,8653,2200027,42.06,1
2882,M,60,28/1/2021,18:40:21,4234,2200027,36.45,1
